flyby_tdb,rp_km,theta_deg,delta_deg,vinf_out_mag_kms
2036-03-16T00:00:00.000,11285.08888888889,-29.999999999999996,11.969429592933455,5.710026119834365
2036-03-16T00:00:00.000,11285.08888888889,-14.999999999999998,11.969429592933455,5.710026119834365
2036-03-16T00:00:00.000,11285.08888888889,0.0,11.969429592933455,5.710026119834365
2036-03-16T00:00:00.000,11285.08888888889,15.000000000000002,11.969429592933455,5.710026119834364
2036-03-16T00:00:00.000,11285.08888888889,29.999999999999996,11.969429592933455,5.710026119834365
2036-03-16T00:00:00.000,12340.644444444446,-29.999999999999996,11.041122909060357,5.710026119834364
2036-03-16T00:00:00.000,12340.644444444446,-14.999999999999998,11.041122909060357,5.710026119834365
2036-03-16T00:00:00.000,12340.644444444446,0.0,11.041122909060357,5.710026119834365
2036-03-16T00:00:00.000,12340.644444444446,15.000000000000002,11.041122909060357,5.710026119834365
2036-03-16T00:00:00.000,12340.644444444446,29.999999999999996,11.041122909060357,5.710026119834364
2036-03-16T00:00:00.000,13396.2,-29.999999999999996,10.246624320394476,5.710026119834365
2036-03-16T00:00:00.000,13396.2,-14.999999999999998,10.246624320394476,5.710026119834365
2036-03-16T00:00:00.000,13396.2,0.0,10.246624320394476,5.710026119834365
2036-03-16T00:00:00.000,13396.2,15.000000000000002,10.246624320394476,5.710026119834365
2036-03-16T00:00:00.000,13396.2,29.999999999999996,10.246624320394476,5.710026119834365
2035-09-03T00:00:00.000,3896.2,-29.999999999999996,14.937822247678836,8.577401427430566
2035-09-03T00:00:00.000,3896.2,-14.999999999999998,14.937822247678836,8.577401427430566
2035-09-03T00:00:00.000,3896.2,0.0,14.937822247678836,8.577401427430567
2035-09-03T00:00:00.000,3896.2,15.000000000000002,14.937822247678836,8.577401427430566
2035-09-03T00:00:00.000,3896.2,29.999999999999996,14.937822247678836,8.577401427430567
2035-09-03T00:00:00.000,4951.7555555555555,-29.999999999999996,12.07665758649384,8.577401427430566
2035-09-03T00:00:00.000,4951.7555555555555,-14.999999999999998,12.07665758649384,8.577401427430566
2035-09-03T00:00:00.000,4951.7555555555555,0.0,12.07665758649384,8.577401427430566
2035-09-03T00:00:00.000,4951.7555555555555,15.000000000000002,12.07665758649384,8.577401427430566
2035-09-03T00:00:00.000,4951.7555555555555,29.999999999999996,12.07665758649384,8.577401427430567
2035-09-03T00:00:00.000,6007.311111111111,-29.999999999999996,10.136561098267173,8.577401427430567
2035-09-03T00:00:00.000,6007.311111111111,-14.999999999999998,10.136561098267173,8.577401427430567
2035-09-03T00:00:00.000,6007.311111111111,0.0,10.136561098267173,8.577401427430567
2035-09-03T00:00:00.000,6007.311111111111,15.000000000000002,10.136561098267173,8.577401427430567
2035-09-03T00:00:00.000,6007.311111111111,29.999999999999996,10.136561098267173,8.577401427430567
2035-09-03T00:00:00.000,7062.866666666667,-29.999999999999996,8.734055963838243,8.577401427430567
2035-09-03T00:00:00.000,7062.866666666667,-14.999999999999998,8.734055963838243,8.577401427430566
2035-09-03T00:00:00.000,7062.866666666667,0.0,8.734055963838243,8.577401427430567
2035-09-03T00:00:00.000,7062.866666666667,15.000000000000002,8.734055963838243,8.577401427430567
2035-09-03T00:00:00.000,7062.866666666667,29.999999999999996,8.734055963838243,8.577401427430567
2035-09-03T00:00:00.000,8118.422222222222,-29.999999999999996,7.672739208951358,8.577401427430567
2035-09-03T00:00:00.000,8118.422222222222,-14.999999999999998,7.672739208951358,8.577401427430567
2035-09-03T00:00:00.000,8118.422222222222,0.0,7.672739208951358,8.577401427430567
2035-09-03T00:00:00.000,8118.422222222222,15.000000000000002,7.672739208951358,8.577401427430567
2035-09-03T00:00:00.000,8118.422222222222,29.999999999999996,7.672739208951358,8.577401427430567
2035-09-03T00:00:00.000,9173.977777777778,-29.999999999999996,6.841544370025507,8.577401427430567
2035-09-03T00:00:00.000,9173.977777777778,-14.999999999999998,6.841544370025507,8.577401427430567
2035-09-03T00:00:00.000,9173.977777777778,0.0,6.841544370025507,8.577401427430567
2035-09-03T00:00:00.000,9173.977777777778,15.000000000000002,6.841544370025507,8.577401427430567
