dep_tdb,tof_days,c3,vinf_in_x,vinf_in_y,vinf_in_z,vinf_out_x,vinf_out_y,vinf_out_z,arr_tdb,dep_idx,tof_idx
2035-06-15T00:01:09.185,250.0,621.6993119876624,8.948862905718803,4.697053836360713,-15.688894327718884,-7.035828578734119,-7.616504547251713,22.675654051868595,2036-02-20T00:01:09.185,25,7
2035-06-15T00:01:09.185,260.0,83.29930354625367,3.000260620669561,-3.3719297302625124,4.069700310704364,2.146345048737924,4.61025469442926,-7.578790017575685,2036-03-01T00:01:09.185,25,8
2035-06-15T00:01:09.185,270.0,31.681712262132557,2.509694824402761,-2.2400544381426566,1.545533148590982,3.0760376846903945,2.9730455989585556,-3.6579645010593356,2036-03-11T00:01:09.185,25,9
2035-06-15T00:01:09.185,280.0,23.32010697259865,2.51622724213626,-1.921355279351865,0.7728908031856601,3.278406918074527,2.608360502553192,-2.4017931927708083,2036-03-21T00:01:09.186,25,10
2035-06-15T00:01:09.185,290.0,20.912462305184405,2.605127999786024,-1.7658245948604296,0.4042001137220819,3.383692191420618,2.532661287418913,-1.7460573478878394,2036-03-31T00:01:09.186,25,11
2035-06-15T00:01:09.185,300.0,20.33363829127642,2.727614497316612,-1.6592778843858316,0.19556493500567518,3.4609505710397848,2.5731999764199043,-1.3168528078143016,2036-04-10T00:01:09.186,25,12
2035-06-15T00:01:09.185,310.0,20.586230713778786,2.8696469183222106,-1.5658113561376812,0.06964624847013967,3.5265028741250113,2.675650985932219,-0.9954395983919686,2036-04-20T00:01:09.186,25,13
2035-06-15T00:01:09.185,320.0,21.331850713623894,3.024747900654628,-1.4705503300089946,-0.005676958159791745,3.585658730730689,2.8175464953898026,-0.7323482277409563,2036-04-30T00:01:09.185,25,14
2035-06-15T00:01:09.185,330.0,22.43410699106781,3.188935722630095,-1.3662194818858495,-0.04609808896023271,3.6404205219991077,2.9880071016598753,-0.503248422258538,2036-05-10T00:01:09.185,25,15
2035-06-15T00:01:09.185,340.0,23.8348343164492,3.3593279981594026,-1.248818529277914,-0.06016001549278105,3.6915578276055463,3.181254798662853,-0.29470837768544644,2036-05-20T00:01:09.185,25,16
2035-06-15T00:01:09.185,350.0,25.512000679499952,3.533638955802955,-1.1159166321891938,-0.052870555112250806,3.7393053258550246,3.3940933565156586,-0.09862376381211102,2036-05-30T00:01:09.185,25,17
2035-06-15T00:01:09.185,360.0,27.463143032056475,3.709954262784267,-0.9658759868573217,-0.027309094673986678,3.783632597206502,3.6247920918699195,0.09027564527684806,2036-06-09T00:01:09.185,25,18
2035-06-15T00:01:09.185,370.0,29.698290306147985,3.8866095637274363,-0.7974542633338153,0.014588352722983089,3.824356402884863,3.87254431952502,0.2756608481014977,2036-06-19T00:01:09.184,25,19
2035-06-15T00:01:09.185,380.0,32.23694451358685,4.062108351050812,-0.6095791899315284,0.07161872609775699,3.8611867665409427,4.137189325010295,0.46026704911040217,2036-06-29T00:01:09.184,25,20
2035-06-15T00:01:09.185,390.0,35.10705393720975,4.235062773052475,-0.40121575564310064,0.14308226895698795,3.893741551742938,4.419067530292346,0.6462761237707542,2036-07-09T00:01:09.184,25,21
2035-06-15T00:01:09.185,400.0,38.345147448228175,4.404158158928269,-0.17126036034052916,0.2286580697402414,3.921543639590478,4.718950565053694,0.8355528083820098,2036-07-19T00:01:09.184,25,22
